"","danceability","energy","key","loudness","speechiness","acousticness","instrumentalness","liveness","valence","tempo","duration_ms","time_signature","saved"
"1291",0.523,0.438,2,-14.081,0.291,0.609,8.14e-06,0.104,0.627,95.389,598533,4,0
"1292",0.516,0.737,6,-8.189,0.0362,0.436,0.678,0.392,0.547,79.852,426614,4,0
"1293",0.307,0.181,7,-16.38,0.0322,0.826,0.166,0.112,0.405,76.424,413933,4,0
"1294",0.426,0.0448,9,-23.91,0.0345,0.918,0.789,0.109,0.347,93.084,340573,4,0
"1295",0.286,0.898,3,-4.348,0.0607,0.49,4.6e-06,0.427,0.761,206.122,268507,4,0
"1296",0.46,0.684,11,-8.688,0.0716,0.107,3.76e-05,0.255,0.523,166.706,316920,4,0
"1297",0.516,0.494,7,-11.077,0.0311,0.403,0.0102,0.112,0.814,89.452,194333,3,0
"1298",0.393,0.523,2,-15.001,0.0306,0.616,0.954,0.126,0.757,93.125,183227,4,0
"1299",0.451,0.0379,0,-18.555,0.0674,0.988,5.1e-05,0.138,0.439,45.17,170293,4,0
"1300",0.533,0.866,2,-6.986,0.0555,0.00508,0.000725,0.0831,0.881,170.379,299880,4,0
"1301",0.896,0.19,9,-22.44,0.156,0.0265,0.00468,0.183,0.812,130.896,244600,4,0
"1302",0.603,0.611,8,-6.628,0.0396,0.145,0.000239,0.26,0.35,79.992,276640,4,0
"1303",0.652,0.515,7,-19.55,0.118,0.49,0.14,0.962,0.645,143.004,351427,4,0
"1304",0.799,0.465,8,-13.255,0.0454,0.804,0.938,0.344,0.421,106.05,215613,4,0
"1305",0.615,0.841,2,-7.671,0.136,0.226,0.178,0.0553,0.847,96.98,579533,4,0
"1306",0.327,0.466,10,-9.168,0.0315,0.58,0.000138,0.334,0.489,98.161,215773,4,0
"1307",0.603,0.285,2,-14.072,0.0726,0.756,0,0.0891,0.587,109.122,198000,4,0
"1308",0.722,0.189,4,-15.957,0.0554,0.221,0,0.101,0.592,139.143,337987,4,0
"1309",0.637,0.522,7,-15.792,0.0767,0.602,0.000112,0.0414,0.693,86.351,420693,4,0
"1310",0.65,0.712,5,-8.012,0.0706,0.77,4.4e-05,0.206,0.746,107.994,200453,4,0
"1311",0.646,0.428,0,-10.584,0.0452,0.108,0.0586,0.0955,0.462,124.697,356287,4,0
"1312",0.759,0.731,0,-8.522,0.0341,0.491,0.00162,0.0936,0.898,127.963,181000,4,0
"1313",0.748,0.755,6,-7.28,0.0782,0.0554,0,0.0628,0.886,98.284,211907,4,0
"1314",0.727,0.627,2,-11.7,0.0633,0.0566,0.003,0.0779,0.773,109.603,255213,4,0
"1315",0.631,0.647,0,-6.403,0.0676,0.295,0.000315,0.11,0.66,113.105,295493,4,0
"1316",0.575,0.792,7,-8.209,0.0386,0.00999,0.932,0.236,0.558,115.768,463507,4,0
"1317",0.588,0.701,0,-3.208,0.0364,0.0142,4.83e-05,0.179,0.763,79.577,253653,4,0
"1318",0.833,0.199,0,-13.781,0.0518,0.941,0.907,0.114,0.831,110.689,168720,4,0
"1319",0.822,0.355,3,-12.444,0.0564,0.324,0.014,0.102,0.873,138.068,188973,4,0
"1320",0.831,0.826,0,-3.8,0.149,0.141,0.00234,0.128,0.775,115.014,264307,4,0
"1321",0.592,0.454,1,-14.295,0.0306,0.106,0.832,0.0948,0.552,87.119,194493,4,0
"1322",0.587,0.654,7,-10.981,0.0279,0.72,0.7,0.364,0.871,99.002,181349,4,0
"1323",0.642,0.844,2,-10.553,0.0626,0.355,0,0.652,0.919,108.3,177653,4,0
"1324",0.317,0.197,5,-20.666,0.0427,0.665,0.747,0.103,0.119,91.994,200333,4,0
"1325",0.491,0.609,5,-8.486,0.0461,0.529,0.00838,0.426,0.614,90.09,234307,4,0
"1326",0.359,0.676,10,-5.451,0.0373,0.0103,0.0772,0.0994,0.417,75.775,365747,4,0
"1327",0.791,0.42,1,-13.289,0.0832,0.413,0.116,0.111,0.84,93.225,429372,4,0
"1328",0.66,0.312,1,-16.751,0.0504,0.917,0.309,0.158,0.949,149.632,157693,4,0
"1329",0.6,0.852,9,-9.851,0.0482,0.606,0.204,0.238,0.863,107.096,769638,4,0
"1330",0.513,0.598,10,-11.337,0.028,0.0481,0.834,0.299,0.339,103.008,254000,4,0
"1331",0.692,0.566,7,-10.499,0.0755,0.0236,0.0558,0.107,0.591,112.241,237200,4,0
"1332",0.765,0.673,2,-11.401,0.0801,0.0365,0.607,0.23,0.559,149.994,734333,4,0
"1333",0.524,0.365,8,-13.436,0.0437,0.4,0.000435,0.108,0.591,85.66,574467,4,0
"1334",0.344,0.594,4,-11.103,0.0328,0.805,0.962,0.122,0.26,120.857,325867,4,0
"1335",0.619,0.674,2,-6.983,0.0267,0.00927,0.458,0.291,0.866,127.738,240840,4,0
"1336",0.635,0.408,2,-9.897,0.0417,0.81,0.889,0.843,0.394,119.667,239821,4,0
"1337",0.642,0.459,7,-14.891,0.0693,0.0768,0.0279,0.145,0.436,80.438,179267,4,0
"1338",0.623,0.894,8,-6.609,0.0798,0.776,0.0939,0.103,0.535,93.001,166227,4,0
"1339",0.364,0.657,2,-9.231,0.0324,0.52,1e-04,0.237,0.96,199.093,312947,4,0
"1340",0.556,0.322,3,-13.502,0.0332,0.915,0,0.13,0.725,121.783,165360,4,0
"1341",0.667,0.362,3,-12.187,0.0335,0.843,0.64,0.0972,0.479,120.023,274354,4,0
"1342",0.611,0.741,10,-4.408,0.0285,0.342,2.5e-06,0.253,0.506,115.628,183560,4,0
"1343",0.646,0.597,10,-15.045,0.0414,0.282,0.758,0.0766,0.83,100.382,335427,4,0
"1344",0.858,0.427,10,-13.889,0.268,0.00859,0.0271,0.0686,0.622,99.19,170800,4,0
"1345",0.74,0.864,6,-4.582,0.218,0.714,0.173,0.0949,0.606,101.633,199533,4,0
"1346",0.547,0.684,9,-7.683,0.168,0.483,5.23e-05,0.237,0.673,80.612,171893,4,0
"1347",0.395,0.691,9,-11.898,0.0392,0.385,0.903,0.132,0.0968,128.879,426173,4,0
"1348",0.37,0.586,5,-13.468,0.0581,0.485,1.96e-06,0.348,0.519,121.573,462867,4,0
"1349",0.458,0.721,10,-10.397,0.206,0.409,0.00478,0.148,0.273,199.732,266800,5,0
"1350",0.41,0.598,2,-8.515,0.0405,0.55,0.00274,0.092,0.262,76.445,203333,4,0
"1351",0.465,0.35,3,-12.977,0.0403,0.41,0.279,0.135,0.62,93.336,688133,4,0
"1352",0.583,0.915,10,-7.183,0.0865,0.0222,0.0843,0.322,0.544,131.427,314427,4,0
"1353",0.613,0.807,10,-6.47,0.0246,0.000406,0.0645,0.267,0.482,102.204,200907,4,0
"1354",0.604,0.395,10,-13.536,0.146,0.757,0,0.234,0.356,85.856,463913,4,0
"1355",0.831,0.65,9,-4.508,0.06,0.155,0.262,0.105,0.826,101.681,152867,4,0
"1356",0.513,0.271,5,-18.032,0.0826,0.87,0.889,0.0755,0.669,73.197,376560,4,0
"1357",0.62,0.438,0,-12.288,0.0287,0.505,0.164,0.234,0.619,114.572,181307,4,0
"1358",0.689,0.842,7,-8.471,0.0488,0.133,0.903,0.0657,0.429,109.931,435800,4,0
"1359",0.32,0.448,9,-8.786,0.0275,0.309,0.35,0.263,0.261,64.426,160320,4,0
"1360",0.349,0.426,3,-11.732,0.0501,0.972,0.867,0.0836,0.369,158.074,167533,3,0
"1361",0.691,0.242,0,-15.085,0.0359,0.934,0.851,0.334,0.742,159.187,149676,4,0
"1362",0.517,0.484,6,-15.745,0.052,0.724,0.632,0.103,0.556,168.394,222512,4,0
"1363",0.541,0.186,9,-21.91,0.0324,0.787,0.914,0.0905,0.762,136.965,475200,4,0
"1365",0.583,0.418,1,-13.84,0.0296,0.797,0.96,0.103,0.695,122.853,89333,4,0
"1366",0.272,0.59,2,-12.598,0.0362,0.229,0.0505,0.35,0.448,116.986,252253,3,0
"1367",0.467,0.316,9,-12.072,0.0297,0.412,0.000351,0.094,0.252,81.013,299507,4,0
"1368",0.541,0.297,9,-18.291,0.0303,0.13,0.0884,0.125,0.368,140.877,491200,4,0
"1369",0.382,0.693,6,-7.467,0.077,0.631,0.74,0.314,0.127,176.077,240147,4,0
"1370",0.81,0.518,9,-9.946,0.0374,0.316,0.0429,0.0909,0.96,98.14,162533,4,0
"1371",0.664,0.188,8,-16.101,0.0437,0.756,0,0.151,0.689,108.168,141773,4,0
"1372",0.66,0.788,7,-6.245,0.0554,0.205,0.783,0.144,0.51,115.679,223573,4,0
"1373",0.589,0.643,1,-8.118,0.0417,0.0511,0.812,0.0855,0.691,138.634,405520,4,0
"1374",0.511,0.215,0,-18.949,0.0425,0.749,0.861,0.155,0.504,82.852,390240,4,0
"1375",0.629,0.334,10,-17.104,0.0446,0.567,0,0.281,0.935,106.203,149053,4,0
"1377",0.583,0.515,11,-9.283,0.0571,0.605,0.000691,0.0931,0.603,115.732,263397,4,0
"1378",0.496,0.652,5,-12.204,0.0339,0.625,0.0927,0.105,0.838,109.808,307760,4,0
"1379",0.271,0.486,0,-11.956,0.0407,0.351,0.156,0.0894,0.31,179.826,246704,3,0
"1380",0.589,0.377,2,-17.055,0.0387,0.675,0.234,0.342,0.728,86.973,386600,4,0
"1381",0.624,0.563,10,-9.099,0.0373,0.245,0.783,0.155,0.68,165.29,163907,4,0
"1382",0.629,0.315,4,-14.064,0.0846,0.734,5.07e-05,0.0763,0.763,61.335,318582,4,0
"1383",0.598,0.279,1,-16.778,0.111,0.128,0.663,0.667,0.638,79.145,119080,4,0
"1384",0.805,0.855,7,-6.636,0.108,0.0475,0.0158,0.0747,0.154,116.967,416347,4,0
"1385",0.69,0.69,5,-6.132,0.0578,0.0272,0.386,0.0917,0.579,90.146,242253,4,0
"1386",0.663,0.444,11,-11.214,0.0338,0.274,0.659,0.388,0.2,122.974,240493,4,0
"1387",0.326,0.699,4,-6.187,0.0322,0.357,0.546,0.0993,0.348,89.981,402994,4,0
"1389",0.713,0.419,0,-9.866,0.0333,0.0533,0.0271,0.172,0.446,97.525,211200,4,0
"1391",0.543,0.805,4,-6.027,0.0307,0.815,0.314,0.143,0.952,147.009,156813,4,0
"1392",0.575,0.637,1,-8.874,0.0348,0.0792,0.911,0.384,0.122,136.025,337507,4,0
"1393",0.644,0.586,0,-10.311,0.0297,0.888,0.957,0.0966,0.983,106.664,171213,4,0
"1395",0.621,0.739,7,-8.013,0.187,0.0328,2.9e-06,0.674,0.258,86.089,194467,4,0
"1396",0.583,0.692,7,-8.163,0.3,0.412,0.000227,0.335,0.508,83.004,131893,4,0
"1397",0.547,0.534,4,-11.275,0.0303,0.386,0.446,0.243,0.572,94,156000,4,0
"1398",0.319,0.544,11,-6.801,0.0364,0.126,1.07e-05,0.261,0.272,79.532,187360,4,0
"1399",0.734,0.618,5,-10.124,0.0436,0.0901,0.255,0.155,0.446,133.629,276156,4,0
"1401",0.613,0.699,8,-6.851,0.0312,0.00401,0.531,0.0944,0.609,117.956,254993,4,0
"1402",0.767,0.67,11,-8.749,0.0333,6.4e-05,0.751,0.0835,0.477,136.998,305007,4,0
"1403",0.512,0.825,2,-6.384,0.0334,0.481,0.00249,0.12,0.593,115.958,309133,4,0
"1404",0.313,0.642,2,-8.42,0.0437,0.0255,0.00626,0.386,0.461,124.858,301373,4,0
"1405",0.857,0.459,8,-13.375,0.0518,0.628,0.726,0.104,0.964,135.863,296800,4,0
"1406",0.543,0.291,2,-12.793,0.0282,0.736,8.48e-06,0.148,0.302,132.906,204413,4,0
"1407",0.647,0.721,4,-8.918,0.0341,0.0755,0.121,0.169,0.546,109.967,377973,4,0
"1408",0.531,0.853,2,-8.374,0.0664,0.19,0,0.203,0.679,100.896,175627,4,0
"1409",0.703,0.708,5,-11.784,0.0341,0.00222,0.75,0.107,0.853,106.132,316275,4,0
"1410",0.347,0.143,1,-16.349,0.0336,0.949,0.921,0.094,0.0396,90.091,79173,4,0
"1411",0.423,0.734,7,-7.789,0.0292,6.63e-05,0.802,0.106,0.328,85.992,185946,4,0
"1412",0.584,0.647,6,-6.925,0.12,0.122,0.638,0.563,0.52,146.012,128642,4,0
"1413",0.675,0.444,6,-11.795,0.0711,0.842,0,0.139,0.65,137.951,207240,4,0
"1414",0.466,0.704,8,-8.887,0.0608,0.0651,0.862,0.115,0.306,140.129,178952,4,0
"1415",0.868,0.629,7,-10.989,0.182,0.0959,0.0336,0.129,0.761,83.205,158840,4,0
"1416",0.809,0.306,11,-12.462,0.361,0.03,0.353,0.122,0.595,131.854,245413,4,0
"1417",0.381,0.484,6,-11.858,0.0334,0.861,0.931,0.129,0.492,123.7,246867,4,0
"1418",0.371,0.479,9,-15.213,0.0437,0.688,0.691,0.416,0.738,90.247,180840,4,0
"1419",0.647,0.69,6,-8.657,0.0454,0.0224,0,0.147,0.682,117.514,233573,4,0
"1420",0.719,0.56,10,-7.045,0.03,0.266,0.658,0.542,0.893,120.037,210625,4,0
"1422",0.292,0.979,2,-5.758,0.18,0.164,0.922,0.4,0.059,128.721,131427,4,0
"1423",0.286,0.921,9,-4.846,0.0564,0.019,0.173,0.0389,0.686,170.363,226587,4,0
"1424",0.608,0.452,2,-14.339,0.213,0.00156,1.19e-05,0.0726,0.754,159.253,228320,4,0
"1425",0.573,0.729,11,-8.207,0.0423,0.0575,0.139,0.0948,0.568,121.353,426080,4,0
"1426",0.656,0.792,2,-7.121,0.0478,0.0688,0.654,0.091,0.498,93.804,180078,4,0
"1427",0.802,0.332,9,-12.998,0.0689,0.834,0.915,0.0668,0.527,95.127,285093,4,0
"1428",0.567,0.592,0,-6.348,0.0311,0.432,7.25e-05,0.129,0.316,120.05,190587,4,0
"1429",0.475,0.298,9,-11.744,0.0455,0.258,0.707,0.114,0.388,78.202,334507,4,0
"1430",0.678,0.428,0,-14.567,0.0693,0.189,0.0615,0.156,0.811,83.083,886293,4,0
"1431",0.369,0.746,1,-11.206,0.0613,0.00886,0.734,0.343,0.704,89.198,408280,4,0
"1432",0.599,0.612,9,-10.503,0.0424,0.0641,0.0319,0.128,0.702,85.59,404013,4,0
"1433",0.219,0.268,5,-11.726,0.035,0.967,0.91,0.118,0.132,116.171,313747,3,0
"1435",0.858,0.395,11,-13.691,0.0331,0.907,0.0183,0.268,0.824,106.589,312653,4,0
"1436",0.383,0.809,11,-9.821,0.0587,0.498,7.62e-05,0.0779,0.6,81.495,182733,4,0
"1437",0.72,0.677,11,-9.202,0.0245,0.0729,0.000103,0.397,0.822,109.401,219646,4,0
"1438",0.177,0.22,1,-18.357,0.0358,0.944,0.871,0.0953,0.0813,85.166,477960,3,0
"1439",0.849,0.412,7,-9.04,0.0822,0.833,0.454,0.139,0.966,160.056,272089,4,0
"1440",0.535,0.595,5,-9.159,0.275,0.536,0.334,0.195,0.702,202.032,210653,4,0
"1442",0.754,0.184,4,-15.198,0.0408,0.656,0,0.234,0.386,91.298,170600,4,0
"1443",0.486,0.68,11,-8.808,0.0531,0.363,0.00481,0.0968,0.777,103.848,242040,4,0
"1444",0.561,0.896,2,-4.903,0.0528,0.765,0.685,0.124,0.629,86.808,213786,4,0
"1445",0.707,0.709,1,-8.009,0.187,0.0778,0.0634,0.147,0.597,101.521,155240,4,0
"1446",0.606,0.839,9,-9.141,0.0306,0.0108,0.109,0.104,0.913,135.465,330853,4,0
"1447",0.672,0.581,2,-9.891,0.285,0.739,0.893,0.0963,0.964,93.557,110013,4,0
"1448",0.179,0.182,7,-17.737,0.0345,0.0476,0.0348,0.398,0.0385,142.748,364773,4,0
"1449",0.324,0.394,7,-11.385,0.0298,0.711,0.00206,0.19,0.221,129.859,1094733,4,0
"1450",0.48,0.298,6,-13.477,0.0356,0.732,0.00295,0.1,0.0556,128.022,230173,4,0
"1451",0.57,0.647,7,-10.458,0.194,0.0343,8.47e-06,0.163,0.423,126.101,202533,4,0
"1452",0.584,0.445,3,-11.226,0.0342,0.446,1.68e-06,0.13,0.51,88.161,227867,4,0
"1453",0.476,0.482,7,-13.04,0.0274,0.514,0.872,0.386,0.243,84.244,294427,4,0
"1454",0.383,0.513,6,-5.377,0.0278,0.125,0.000123,0.241,0.388,108.536,254520,4,0
"1455",0.641,0.512,10,-9.438,0.0425,0.084,0.914,0.11,0.629,126.57,230980,4,0
"1456",0.502,0.743,1,-5.892,0.0401,0.00268,4.61e-05,0.289,0.542,97.33,213253,4,0
"1457",0.799,0.883,8,-6.659,0.0493,0.0288,0.0818,0.0442,0.964,113.36,259320,4,0
"1458",0.462,0.12,7,-15.306,0.0335,0.937,0.943,0.123,0.3,99.277,175962,4,0
"1459",0.313,0.236,6,-16.547,0.0391,0.809,0.0504,0.0942,0.342,174.357,127893,4,0
"1460",0.761,0.802,7,-4.538,0.0579,0.385,0.135,0.0958,0.805,115.646,197627,4,0
"1461",0.555,0.565,9,-8.835,0.0319,0.0879,1.37e-06,0.236,0.38,98.909,199760,4,0
"1462",0.323,0.317,9,-11.284,0.0292,0.663,4.87e-06,0.13,0.282,75.445,273227,4,0
"1463",0.286,0.0439,5,-24.745,0.042,0.925,0.551,0.147,0.0932,152.867,389213,3,0
"1464",0.505,0.712,2,-9.457,0.0264,0.0922,0.00029,0.122,0.691,102.148,336107,4,0
"1465",0.674,0.473,6,-8.108,0.0334,0.905,0.00252,0.154,0.0427,98.399,149141,4,0
"1466",0.54,0.349,0,-17.387,0.0347,0.777,0.885,0.118,0.401,107.92,241012,4,0
"1467",0.525,0.416,4,-10.672,0.0301,0.493,0.00382,0.205,0.579,86.579,269546,4,0
"1468",0.377,0.65,2,-5.902,0.029,0.00174,5.75e-05,0.107,0.365,180.074,192467,4,0
"1469",0.381,0.381,5,-10.123,0.277,0.922,0.0856,0.117,0.561,177.007,245645,4,0
"1470",0.558,0.596,0,-14.14,0.109,0.446,0.922,0.353,0.7,133.821,111027,4,0
"1471",0.484,0.833,8,-6.128,0.125,0.0499,3.35e-06,0.083,0.669,146.631,162653,4,0
"1472",0.737,0.709,6,-11.009,0.0982,0.0149,0.889,0.311,0.398,92.006,175561,4,0
"1475",0.341,0.801,5,-7.391,0.0766,0.0669,0.0506,0.118,0.284,104.529,230896,4,0
"1476",0.499,0.721,4,-6.382,0.0282,0.0684,0,0.0921,0.618,93.601,236693,4,0
"1477",0.402,0.52,11,-11.833,0.028,0.164,0.671,0.0963,0.627,167.26,265907,3,0
"1478",0.541,0.932,0,-12.052,0.0356,0.0455,0.848,0.0968,0.268,141.53,306600,4,0
"1479",0.957,0.49,2,-7.526,0.0589,0.177,0.0153,0.122,0.984,106.92,273000,4,0
"1480",0.585,0.457,7,-10.873,0.0274,0.0328,0.616,0.107,0.624,93.819,400933,4,0
"1482",0.721,0.855,6,-7.356,0.0365,0.293,0.00123,0.0452,0.966,144.138,205920,4,0
"1483",0.765,0.7,1,-8.844,0.245,0.234,3.82e-06,0.0996,0.673,146.062,203400,4,0
"1484",0.467,0.735,6,-6.873,0.0409,0.243,4e-04,0.0847,0.606,94.294,257307,4,0
"1485",0.657,0.43,8,-12.474,0.0885,0.887,0.853,0.149,0.961,125.447,388313,4,0
"1486",0.617,0.729,2,-9.174,0.0306,0.00269,0.131,0.109,0.835,109.638,261600,4,0
"1487",0.407,0.612,11,-8.386,0.0331,0.0133,0.151,0.133,0.313,149.356,302987,4,0
"1488",0.147,0.0652,0,-22.3,0.04,0.854,0.905,0.11,0.178,78.62,223907,4,0
"1489",0.749,0.46,4,-7.641,0.0372,0.117,0.00237,0.106,0.43,91.99,261187,3,0
"1490",0.696,0.133,7,-20.836,0.0387,0.714,9.66e-06,0.11,0.653,116.456,138133,4,0
"1491",0.477,0.122,2,-22.05,0.0358,0.952,0.948,0.0839,0.205,78.827,179606,4,0
"1492",0.635,0.777,9,-4.553,0.0329,0.335,0.00341,0.232,0.936,117.818,136280,4,0
"1493",0.536,0.821,10,-8.95,0.0385,0.00344,0.00897,0.307,0.688,128.132,112067,4,0
"1494",0.283,0.619,0,-4.735,0.0303,0.017,0.000265,0.243,0.424,137.208,319507,4,0
"1495",0.484,0.73,3,-6.798,0.0348,0.00754,0.00834,0.349,0.63,125.915,224827,4,0
"1496",0.537,0.494,5,-8.901,0.0384,0.0255,1.02e-06,0.53,0.786,100.446,228827,4,0
"1497",0.384,0.622,4,-7.626,0.039,0.014,0.0357,0.0518,0.631,145.59,314653,4,0
"1498",0.508,0.596,9,-6.767,0.0255,0.495,0,0.0929,0.286,87.842,207973,4,0
"1499",0.634,0.725,9,-9.486,0.0288,0.00576,0.36,0.0975,0.444,108.021,158493,4,0
"1500",0.595,0.489,2,-9.68,0.145,0.641,0.0415,0.159,0.196,132.35,311507,4,0
"1501",0.41,0.643,5,-11.229,0.0286,0.23,0.0197,0.0837,0.712,138.249,223067,4,0
"1502",0.796,0.821,1,-7.676,0.0385,0.00132,0.907,0.0507,0.917,110.99,488703,4,0
"1503",0.417,0.678,11,-7.45,0.041,0.0654,0.025,0.326,0.162,143.33,265560,4,0
"1504",0.523,0.662,4,-6.059,0.028,0.22,7.59e-05,0.0981,0.696,132.123,247137,3,0
"1505",0.358,0.682,2,-9.123,0.0627,0.00536,0.0687,0.104,0.697,175.89,388200,4,0
"1506",0.654,0.726,2,-9.881,0.0358,0.49,0.703,0.0659,0.546,107.58,177707,4,0
"1507",0.602,0.292,9,-15.337,0.0786,0.672,0.00138,0.714,0.315,104.22,326853,4,0
"1508",0.65,0.798,9,-8.126,0.0541,0.441,0.000706,0.137,0.464,110.646,213707,4,0
"1509",0.47,0.579,5,-9.439,0.0348,0.0199,0.57,0.206,0.279,78.39,197467,4,0
"1510",0.757,0.53,0,-14.892,0.0391,0.0717,0.0121,0.115,0.941,133.014,201360,4,0
"1511",0.231,0.44,7,-16.609,0.0408,0.0106,0.121,0.0947,0.195,180.681,355533,4,0
"1512",0.493,0.0913,0,-31.156,0.0485,0.995,0.945,0.108,0.636,99.926,125653,4,0
"1513",0.871,0.61,7,-7.565,0.239,0.0307,0.000203,0.0674,0.788,134.507,193373,4,0
"1514",0.495,0.495,0,-9.278,0.0311,0.449,0.89,0.111,0.168,76.562,222853,4,0
"1515",0.439,0.444,1,-13.204,0.0586,0.693,0.0105,0.122,0.408,132.041,653573,4,0
"1516",0.734,0.859,7,-7.237,0.0922,0.215,0.343,0.0823,0.908,112.941,349280,4,0
"1517",0.905,0.437,6,-7.343,0.177,0.583,0.0492,0.144,0.814,110.071,179253,4,0
"1518",0.461,0.0972,9,-26.134,0.0402,0.97,0.114,0.112,0.774,130.691,144440,4,0
"1519",0.34,0.966,5,-4.823,0.312,0.00021,0.0672,0.113,0.274,98.504,299240,4,0
"1520",0.637,0.371,1,-14.189,0.0287,0.256,0.0331,0.602,0.711,93.239,344827,4,0
"1521",0.59,0.398,0,-9.938,0.0272,0.507,3.9e-05,0.0906,0.205,77.228,218013,4,0
"1522",0.633,0.016,5,-18.242,0.0596,0.994,0.914,0.103,0.307,70.995,207333,4,0
"1523",0.296,0.592,11,-10.004,0.0485,0.0929,0.448,0.159,0.474,75.674,339615,4,0
"1524",0.255,0.427,2,-10.235,0.0292,0.296,0.459,0.128,0.175,156.947,580093,3,0
"1525",0.592,0.655,7,-5.623,0.0264,0.164,0.0191,0.107,0.695,100.9,256625,4,0
"1526",0.647,0.482,2,-6.631,0.0262,0.408,0.0222,0.199,0.359,125.816,289893,4,0
